yrimmig,bpld,n_dif_sex,n_same_sex,n_spouse_dif_sex,n_spouse_same_sex,n_partner_dif_sex,n_partner_same_sex,n_spouse_oneimm_dif_sex,n_spouse_oneimm_same_sex,n_partner_oneimm_dif_sex,n_partner_oneimm_same_sex,n_spouse_adj_dif_sex,n_spouse_adj_same_sex,n_partner_adj_dif_sex,n_partner_adj_same_sex,n_spouse_2019_dif_sex,n_spouse_2019_same_sex,n_spouse_pre_2019_dif_sex,n_spouse_pre_2019_same_sex,n_partner_2019_dif_sex,n_partner_2019_same_sex,n_partner_pre_2019_dif_sex,n_partner_pre_2019_same_sex,n_total,n_spouse,n_partner,bpldid,prop_spouse_same_sex_adj,prop_partner_same_sex_adj,prop_same_sex_adj,prop_dif_sex,prop_spouse_same_sex,prop_partner_same_sex,prop_same_sex,prop_same_sex_oneimm
2001,Lithuania,142,0,134,0,8,0,47,0,1,0,80.965,0,7.663,0,11,0,123,0,0,0,8,0,249,88,6,NA,0,0,0,57.028112449799195,0,0,0,0
2001,Other USSR/Russia,693,6,665,4,28,2,192,2,11,2,405.287,3.325,26.158,1.846,45,1,620,3,4,0,24,2,1874,477,44,46500,0.17742796157950907,0.09850586979722518,0.2759338313767343,36.979722518676624,0.21344717182497333,0.10672358591248667,0.32017075773746,0.21344717182497333
2001,Byelorussia,112,0,109,0,3,0,11,0,0,0,68.791,0,2.783,0,8,0,101,0,0,0,3,0,231,56,3,46510,0,0,0,48.484848484848484,0,0,0,0
2001,Byelorussia,112,0,109,0,3,0,11,0,0,0,68.791,0,2.783,0,8,0,101,0,0,0,3,0,231,56,3,NA,0,0,0,48.484848484848484,0,0,0,0
2001,Moldavia,68,1,65,1,3,0,10,1,2,0,39.739000000000004,0.775,2.8890000000000002,0,5,0,60,1,0,0,3,0,161,45,4,46520,0.48136645962732916,0,0.48136645962732916,42.2360248447205,0.6211180124223602,0,0.6211180124223602,0.6211180124223602
2001,Moldavia,68,1,65,1,3,0,10,1,2,0,39.739000000000004,0.775,2.8890000000000002,0,5,0,60,1,0,0,3,0,161,45,4,NA,0.48136645962732916,0,0.48136645962732916,42.2360248447205,0.6211180124223602,0,0.6211180124223602,0.6211180124223602
2001,Ukraine,565,3,550,0,15,3,92,0,9,0,336.54200000000003,0,14.123000000000001,2.811,51,0,499,0,1,0,14,3,1302,392,18,46530,0,0.21589861751152073,0.21589861751152073,43.39477726574501,0,0.2304147465437788,0.2304147465437788,0
2001,Ukraine,565,3,550,0,15,3,92,0,9,0,336.54200000000003,0,14.123000000000001,2.811,51,0,499,0,1,0,14,3,1302,392,18,NA,0,0.21589861751152073,0.21589861751152073,43.39477726574501,0,0.2304147465437788,0.2304147465437788,0
2001,Armenia,135,0,128,0,7,0,13,0,2,0,76.494,0,6.475,0,12,0,116,0,0,0,7,0,304,86,3,46540,0,0,0,44.40789473684211,0,0,0,0
2001,Armenia,135,0,128,0,7,0,13,0,2,0,76.494,0,6.475,0,12,0,116,0,0,0,7,0,304,86,3,NA,0,0,0,44.40789473684211,0,0,0,0
2001,Azerbaijan,41,0,39,0,2,0,5,0,0,0,24.133000000000003,0,1.874,0,2,0,37,0,0,0,2,0,81,17,1,46541,0,0,0,50.617283950617285,0,0,0,0
2001,Azerbaijan,41,0,39,0,2,0,5,0,0,0,24.133000000000003,0,1.874,0,2,0,37,0,0,0,2,0,81,17,1,NA,0,0,0,50.617283950617285,0,0,0,0
2001,Republic of Georgia,27,0,25,0,2,0,6,0,0,0,15.561,0,1.874,0,2,0,23,0,0,0,2,0,68,16,2,46542,0,0,0,39.705882352941174,0,0,0,0
2001,Republic of Georgia,27,0,25,0,2,0,6,0,0,0,15.561,0,1.874,0,2,0,23,0,0,0,2,0,68,16,2,NA,0,0,0,39.705882352941174,0,0,0,0
2001,Kazakhstan,50,0,50,0,0,0,15,0,0,0,29.083000000000002,0,0,0,4,0,46,0,0,0,0,0,191,32,1,46543,0,0,0,26.17801047120419,0,0,0,0
2001,Kazakhstan,50,0,50,0,0,0,15,0,0,0,29.083000000000002,0,0,0,4,0,46,0,0,0,0,0,191,32,1,NA,0,0,0,26.17801047120419,0,0,0,0
2001,Kirghizia,5,0,5,0,0,0,1,0,0,0,3.783,0,0,0,2,0,3,0,0,0,0,0,11,4,0,46544,0,0,0,45.45454545454545,0,0,0,0
2001,Uzbekistan,60,0,55,0,5,0,8,0,1,0,33.84,0,4.696,0,6,0,49,0,0,0,5,0,168,38,2,46547,0,0,0,35.714285714285715,0,0,0,0
2001,Uzbekistan,60,0,55,0,5,0,8,0,1,0,33.84,0,4.696,0,6,0,49,0,0,0,5,0,168,38,2,NA,0,0,0,35.714285714285715,0,0,0,0
2001,"USSR, ns",86,1,83,1,3,0,16,1,1,0,58.074,0.775,2.822,0,13,0,70,1,0,0,3,0,148,60,4,46590,0.5236486486486487,0,0.5236486486486487,58.108108108108105,0.6756756756756757,0,0.6756756756756757,0.6756756756756757
2001,"USSR, ns",86,1,83,1,3,0,16,1,1,0,58.074,0.775,2.822,0,13,0,70,1,0,0,3,0,148,60,4,NA,0.5236486486486487,0,0.5236486486486487,58.108108108108105,0.6756756756756757,0,0.6756756756756757,0.6756756756756757
2001,"Europe, ns.",39,0,36,0,3,0,16,0,2,0,21.17,0,2.822,0,1,0,35,0,0,0,3,0,73,17,2,49900,0,0,0,53.42465753424658,0,0,0,0
2001,"Europe, ns.",39,0,36,0,3,0,16,0,2,0,21.17,0,2.822,0,1,0,35,0,0,0,3,0,73,17,2,NA,0,0,0,53.42465753424658,0,0,0,0
2001,China,3443,13,3379,9,64,4,244,1,11,1,2144.371,6.351,59.647000000000006,3.826,289,1,3090,8,6,0,58,4,6855,1979,51,50000,0.0926477024070022,0.05581327498176514,0.14846097738876735,50.22611232676878,0.13129102844638948,0.05835156819839533,0.1896425966447848,0.029175784099197664
2001,Hong Kong,184,0,179,0,5,0,23,0,3,0,117.054,0,4.59,0,20,0,159,0,0,0,5,0,509,129,10,50010,0,0,0,36.14931237721022,0,0,0,0
2001,Hong Kong,184,0,179,0,5,0,23,0,3,0,117.054,0,4.59,0,20,0,159,0,0,0,5,0,509,129,10,NA,0,0,0,36.14931237721022,0,0,0,0
2001,Mongolia,4,0,3,0,1,0,1,0,0,0,1.476,0,0.937,0,0,0,3,0,0,0,1,0,14,3,2,50030,0,0,0,28.57142857142857,0,0,0,0
2001,Taiwan,383,3,374,0,9,3,67,0,3,1,242.30599999999998,0,8.518,2.9130000000000003,41,0,333,0,1,1,8,2,803,269,15,50040,0,0.36276463262764636,0.36276463262764636,47.6961394769614,0,0.37359900373599003,0.37359900373599003,0.12453300124533001
2001,Taiwan,383,3,374,0,9,3,67,0,3,1,242.30599999999998,0,8.518,2.9130000000000003,41,0,333,0,1,1,8,2,803,269,15,NA,0,0.36276463262764636,0.36276463262764636,47.6961394769614,0,0.37359900373599003,0.37359900373599003,0.12453300124533001
2001,Japan,473,2,463,1,10,1,246,0,5,1,289.485,0.46799999999999997,9.483,1,39,0,424,1,1,1,9,0,838,362,12,50100,0.0558472553699284,0.11933174224343676,0.17517899761336517,56.443914081145586,0.11933174224343676,0.11933174224343676,0.23866348448687352,0.11933174224343676
2001,Japan,473,2,463,1,10,1,246,0,5,1,289.485,0.46799999999999997,9.483,1,39,0,424,1,1,1,9,0,838,362,12,NA,0.0558472553699284,0.11933174224343676,0.17517899761336517,56.443914081145586,0.11933174224343676,0.11933174224343676,0.23866348448687352,0.11933174224343676
2001,Korea,1420,6,1401,3,19,3,134,0,4,1,868.158,1.404,17.895000000000003,2.716,115,0,1286,3,2,0,17,3,3168,904,16,50200,0.04431818181818181,0.08573232323232324,0.13005050505050506,44.823232323232325,0.0946969696969697,0.0946969696969697,0.1893939393939394,0.03156565656565657
2001,Korea,1420,6,1401,3,19,3,134,0,4,1,868.158,1.404,17.895000000000003,2.716,115,0,1286,3,2,0,17,3,3168,904,16,NA,0.04431818181818181,0.08573232323232324,0.13005050505050506,44.823232323232325,0.0946969696969697,0.0946969696969697,0.1893939393939394,0.03156565656565657
2001,"East Asia, ns",16,0,14,0,2,0,4,0,1,0,6.768,0,1.807,0,0,0,14,0,0,0,2,0,34,9,1,50900,0,0,0,47.05882352941176,0,0,0,0
2001,"East Asia, ns",16,0,14,0,2,0,4,0,1,0,6.768,0,1.807,0,0,0,14,0,0,0,2,0,34,9,1,NA,0,0,0,47.05882352941176,0,0,0,0
2001,Cambodia (Kampuchea),115,0,105,0,10,0,16,0,2,0,63.18900000000001,0,9.443999999999999,0,5,0,100,0,1,0,9,0,356,95,9,51100,0,0,0,32.30337078651686,0,0,0,0
2001,Cambodia (Kampuchea),115,0,105,0,10,0,16,0,2,0,63.18900000000001,0,9.443999999999999,0,5,0,100,0,1,0,9,0,356,95,9,NA,0,0,0,32.30337078651686,0,0,0,0
2001,Indonesia,260,5,250,1,10,4,74,1,7,1,160.239,0.775,9.498000000000001,3.748,15,0,235,1,0,0,10,4,461,192,11,51200,0.1681127982646421,0.8130151843817789,0.981127982646421,56.399132321041215,0.21691973969631237,0.8676789587852495,1.0845986984815619,0.43383947939262474
2001,Indonesia,260,5,250,1,10,4,74,1,7,1,160.239,0.775,9.498000000000001,3.748,15,0,235,1,0,0,10,4,461,192,11,NA,0.1681127982646421,0.8130151843817789,0.981127982646421,56.399132321041215,0.21691973969631237,0.8676789587852495,1.0845986984815619,0.43383947939262474
2001,Laos,52,1,46,1,6,0,10,0,2,0,27.518,1,5.618,0,4,1,42,0,1,0,5,0,123,45,4,51300,0.8130081300813009,0,0.8130081300813009,42.27642276422765,0.8130081300813009,0,0.8130081300813009,0
2001,Laos,52,1,46,1,6,0,10,0,2,0,27.518,1,5.618,0,4,1,42,0,1,0,5,0,123,45,4,NA,0.8130081300813009,0,0.8130081300813009,42.27642276422765,0.8130081300813009,0,0.8130081300813009,0
2001,Malaysia,124,4,119,4,5,0,37,2,1,0,76.983,3.55,4.618,0,7,2,112,2,0,0,5,0,229,86,4,51400,1.5502183406113537,0,1.5502183406113537,54.14847161572053,1.7467248908296942,0,1.7467248908296942,0.8733624454148471
2001,Malaysia,124,4,119,4,5,0,37,2,1,0,76.983,3.55,4.618,0,7,2,112,2,0,0,5,0,229,86,4,NA,1.5502183406113537,0,1.5502183406113537,54.14847161572053,1.7467248908296942,0,1.7467248908296942,0.8733624454148471
2001,Philippines,2865,43,2757,20,108,23,690,5,56,9,1693.386,14.712,100.92500000000001,21.816,234,3,2523,17,10,2,98,21,6209,1835,110,51500,0.2369463681752295,0.35136092768561766,0.5883072958608472,46.1426960863263,0.3221130616846513,0.370430020937349,0.6925430826220003,0.2254791431792559
2001,Philippines,2865,43,2757,20,108,23,690,5,56,9,1693.386,14.712,100.92500000000001,21.816,234,3,2523,17,10,2,98,21,6209,1835,110,NA,0.2369463681752295,0.35136092768561766,0.5883072958608472,46.1426960863263,0.3221130616846513,0.370430020937349,0.6925430826220003,0.2254791431792559
2001,Singapore,39,4,38,1,1,3,15,1,0,2,25.910000000000004,1,0.976,2.8890000000000002,0,1,38,0,0,0,1,3,116,31,2,51600,0.8620689655172413,2.490517241379311,3.352586206896552,33.62068965517241,0.8620689655172413,2.586206896551724,3.4482758620689653,2.586206896551724
2001,Singapore,39,4,38,1,1,3,15,1,0,2,25.910000000000004,1,0.976,2.8890000000000002,0,1,38,0,0,0,1,3,116,31,2,NA,0.8620689655172413,2.490517241379311,3.352586206896552,33.62068965517241,0.8620689655172413,2.586206896551724,3.4482758620689653,2.586206896551724
2001,Thailand,236,5,226,2,10,3,118,1,5,2,140.96,1.55,9.431000000000001,2.744,20,0,206,2,0,0,10,3,493,190,10,51700,0.3144016227180527,0.5565922920892495,0.8709939148073023,47.870182555780936,0.4056795131845842,0.6085192697768762,1.0141987829614605,0.6085192697768762
2001,Thailand,236,5,226,2,10,3,118,1,5,2,140.96,1.55,9.431000000000001,2.744,20,0,206,2,0,0,10,3,493,190,10,NA,0.3144016227180527,0.5565922920892495,0.8709939148073023,47.870182555780936,0.4056795131845842,0.6085192697768762,1.0141987829614605,0.6085192697768762
2001,Vietnam,1134,1,1105,1,29,0,88,0,5,0,667.217,0.46799999999999997,26.984,0,87,0,1018,1,1,0,28,0,2849,899,41,51800,0.016426816426816426,0,0.016426816426816426,39.80343980343981,0.0351000351000351,0,0.0351000351000351,0
2001,Vietnam,1134,1,1105,1,29,0,88,0,5,0,667.217,0.46799999999999997,26.984,0,87,0,1018,1,1,0,28,0,2849,899,41,NA,0.016426816426816426,0,0.016426816426816426,39.80343980343981,0.0351000351000351,0,0.0351000351000351,0
2001,Afghanistan,82,0,82,0,0,0,2,0,0,0,49.334999999999994,0,0,0,7,0,75,0,0,0,0,0,232,58,1,52000,0,0,0,35.3448275862069,0,0,0,0
2001,Afghanistan,82,0,82,0,0,0,2,0,0,0,49.334999999999994,0,0,0,7,0,75,0,0,0,0,0,232,58,1,NA,0,0,0,35.3448275862069,0,0,0,0
2001,India,5112,14,5080,7,32,7,241,1,12,2,3280.919,4.504,30.062,6.6370000000000005,438,0,4642,7,4,0,28,7,7676,2841,36,52100,0.05867639395518499,0.08646430432516937,0.14514069828035436,66.5971860343929,0.09119332985930172,0.09119332985930172,0.18238665971860343,0.03908285565398645
2001,India,5112,14,5080,7,32,7,241,1,12,2,3280.919,4.504,30.062,6.6370000000000005,438,0,4642,7,4,0,28,7,7676,2841,36,NA,0.05867639395518499,0.08646430432516937,0.14514069828035436,66.5971860343929,0.09119332985930172,0.09119332985930172,0.18238665971860343,0.03908285565398645
2001,Bangladesh,336,1,336,1,0,0,12,0,0,0,208.914,0.54,0,0,25,0,311,1,0,0,0,0,678,210,1,52110,0.07964601769911504,0,0.07964601769911504,49.557522123893804,0.14749262536873156,0,0.14749262536873156,0
2001,Bangladesh,336,1,336,1,0,0,12,0,0,0,208.914,0.54,0,0,25,0,311,1,0,0,0,0,678,210,1,NA,0.07964601769911504,0,0.07964601769911504,49.557522123893804,0.14749262536873156,0,0.14749262536873156,0
2001,Bhutan,3,0,3,0,0,0,0,0,0,0,1.7109999999999999,0,0,0,0,0,3,0,0,0,0,0,8,1,0,52120,0,0,0,37.5,0,0,0,0
2001,Burma (Myanmar),150,0,146,0,4,0,8,0,0,0,90.10300000000001,0,3.681,0,9,0,137,0,0,0,4,0,299,79,3,52130,0,0,0,50.16722408026756,0,0,0,0
2001,Burma (Myanmar),150,0,146,0,4,0,8,0,0,0,90.10300000000001,0,3.681,0,9,0,137,0,0,0,4,0,299,79,3,NA,0,0,0,50.16722408026756,0,0,0,0
2001,Pakistan,751,1,748,0,3,1,56,0,1,0,467.4,0,2.8890000000000002,0.937,63,0,685,0,0,0,3,1,1603,486,5,52140,0,0.05845290081097942,0.05845290081097942,46.84965689332501,0,0.06238303181534623,0.06238303181534623,0
2001,Pakistan,751,1,748,0,3,1,56,0,1,0,467.4,0,2.8890000000000002,0.937,63,0,685,0,0,0,3,1,1603,486,5,NA,0,0.05845290081097942,0.05845290081097942,46.84965689332501,0,0.06238303181534623,0.06238303181534623,0
2001,Sri Lanka (Ceylon),114,0,110,0,4,0,5,0,2,0,68.357,0,3.783,0,8,0,102,0,1,0,3,0,192,60,3,52150,0,0,0,59.375,0,0,0,0
2001,Sri Lanka (Ceylon),114,0,110,0,4,0,5,0,2,0,68.357,0,3.783,0,8,0,102,0,1,0,3,0,192,60,3,NA,0,0,0,59.375,0,0,0,0
2001,Iran,571,1,561,1,10,0,49,0,5,0,338.683,1,9.18,0,42,1,519,0,0,0,10,0,1161,349,8,52200,0.08613264427217916,0,0.08613264427217916,49.1817398794143,0.08613264427217916,0,0.08613264427217916,0
2001,Iran,571,1,561,1,10,0,49,0,5,0,338.683,1,9.18,0,42,1,519,0,0,0,10,0,1161,349,8,NA,0.08613264427217916,0,0.08613264427217916,49.1817398794143,0.08613264427217916,0,0.08613264427217916,0
2001,Nepal,110,0,108,0,2,0,11,0,0,0,70.321,0,1.74,0,14,0,94,0,0,0,2,0,204,63,1,52400,0,0,0,53.92156862745098,0,0,0,0
2001,Nepal,110,0,108,0,2,0,11,0,0,0,70.321,0,1.74,0,14,0,94,0,0,0,2,0,204,63,1,NA,0,0,0,53.92156862745098,0,0,0,0
2001,Cyprus,3,0,3,0,0,0,3,0,0,0,1.783,0,0,0,0,0,3,0,0,0,0,0,5,3,0,53100,0,0,0,60,0,0,0,0
2001,Cyprus,3,0,3,0,0,0,3,0,0,0,1.783,0,0,0,0,0,3,0,0,0,0,0,5,3,0,NA,0,0,0,60,0,0,0,0
2001,Iraq,174,0,170,0,4,0,13,0,2,0,104.065,0,3.744,0,10,0,160,0,1,0,3,0,359,118,6,53200,0,0,0,48.467966573816156,0,0,0,0
2001,Iraq,174,0,170,0,4,0,13,0,2,0,104.065,0,3.744,0,10,0,160,0,1,0,3,0,359,118,6,NA,0,0,0,48.467966573816156,0,0,0,0
2001,Israel/Palestine,199,2,195,1,4,1,67,0,3,0,119.832,0.775,3.759,0.937,13,0,182,1,0,0,4,1,407,131,7,53400,0.1904176904176904,0.23022113022113022,0.42063882063882063,48.894348894348894,0.2457002457002457,0.2457002457002457,0.4914004914004914,0
2001,Israel/Palestine,199,2,195,1,4,1,67,0,3,0,119.832,0.775,3.759,0.937,13,0,182,1,0,0,4,1,407,131,7,NA,0.1904176904176904,0.23022113022113022,0.42063882063882063,48.894348894348894,0.2457002457002457,0.2457002457002457,0.4914004914004914,0
2001,Jordan,84,1,84,1,0,0,24,0,0,0,53.459,0.46799999999999997,0,0,10,0,74,1,0,0,0,0,175,56,1,NA,0.2674285714285714,0,0.2674285714285714,48,0.5714285714285714,0,0.5714285714285714,0
2001,Jordan,84,1,84,1,0,0,24,0,0,0,53.459,0.46799999999999997,0,0,10,0,74,1,0,0,0,0,175,56,1,53500,0.2674285714285714,0,0.2674285714285714,48,0.5714285714285714,0,0.5714285714285714,0
2001,Kuwait,39,0,37,0,2,0,6,0,2,0,23.028,0,1.952,0,3,0,34,0,0,0,2,0,92,30,0,53600,0,0,0,42.391304347826086,0,0,0,0
2001,Kuwait,39,0,37,0,2,0,6,0,2,0,23.028,0,1.952,0,3,0,34,0,0,0,2,0,92,30,0,NA,0,0,0,42.391304347826086,0,0,0,0
2001,Lebanon,182,2,178,1,4,1,37,0,1,1,107.47800000000001,0.46799999999999997,3.653,0.976,9,0,169,1,0,0,4,1,356,108,7,53700,0.13146067415730336,0.27415730337078653,0.4056179775280899,51.12359550561798,0.2808988764044944,0.2808988764044944,0.5617977528089888,0.2808988764044944
2001,Lebanon,182,2,178,1,4,1,37,0,1,1,107.47800000000001,0.46799999999999997,3.653,0.976,9,0,169,1,0,0,4,1,356,108,7,NA,0.13146067415730336,0.27415730337078653,0.4056179775280899,51.12359550561798,0.2808988764044944,0.2808988764044944,0.5617977528089888,0.2808988764044944
2001,Saudi Arabia,25,0,25,0,0,0,9,0,0,0,16.041,0,0,0,1,0,24,0,0,0,0,0,108,29,0,54000,0,0,0,23.14814814814815,0,0,0,0
2001,Saudi Arabia,25,0,25,0,0,0,9,0,0,0,16.041,0,0,0,1,0,24,0,0,0,0,0,108,29,0,NA,0,0,0,23.14814814814815,0,0,0,0
2001,Syria,84,1,84,0,0,1,12,0,0,0,48.009,0,0,0.87,2,0,82,0,0,0,0,1,206,55,1,54100,0,0.4223300970873786,0.4223300970873786,40.77669902912621,0,0.48543689320388345,0.48543689320388345,0
2001,Syria,84,1,84,0,0,1,12,0,0,0,48.009,0,0,0.87,2,0,82,0,0,0,0,1,206,55,1,NA,0,0.4223300970873786,0.4223300970873786,40.77669902912621,0,0.48543689320388345,0.48543689320388345,0
2001,Turkey,285,1,276,1,9,0,72,1,6,0,174.404,0.775,8.440000000000001,0,23,0,253,1,1,0,8,0,474,162,6,54200,0.16350210970464135,0,0.16350210970464135,60.12658227848101,0.21097046413502107,0,0.21097046413502107,0.21097046413502107
2001,Turkey,285,1,276,1,9,0,72,1,6,0,174.404,0.775,8.440000000000001,0,23,0,253,1,1,0,8,0,474,162,6,NA,0.16350210970464135,0,0.16350210970464135,60.12658227848101,0.21097046413502107,0,0.21097046413502107,0.21097046413502107
2001,United Arab Emirates,12,0,11,0,1,0,3,0,1,0,7.584,0,0.976,0,2,0,9,0,0,0,1,0,61,5,1,54300,0,0,0,19.672131147540984,0,0,0,0
2001,Yemen Arab Republic (North),47,0,47,0,0,0,15,0,0,0,29.198,0,0,0,9,0,38,0,0,0,0,0,130,36,0,54400,0,0,0,36.15384615384615,0,0,0,0
2001,Yemen Arab Republic (North),47,0,47,0,0,0,15,0,0,0,29.198,0,0,0,9,0,38,0,0,0,0,0,130,36,0,NA,0,0,0,36.15384615384615,0,0,0,0
2001,"Asia, nec/ns",127,0,123,0,4,0,34,0,1,0,74.523,0,3.72,0,10,0,113,0,0,0,4,0,300,83,4,59900,0,0,0,42.333333333333336,0,0,0,0
2001,"Asia, nec/ns",127,0,123,0,4,0,34,0,1,0,74.523,0,3.72,0,10,0,113,0,0,0,4,0,300,83,4,NA,0,0,0,42.333333333333336,0,0,0,0
2001,Algeria,33,0,33,0,0,0,6,0,0,0,22.833,0,0,0,7,0,26,0,0,0,0,0,56,18,1,NA,0,0,0,58.92857142857143,0,0,0,0
2001,Algeria,33,0,33,0,0,0,6,0,0,0,22.833,0,0,0,7,0,26,0,0,0,0,0,56,18,1,60011,0,0,0,58.92857142857143,0,0,0,0
2001,Egypt/United Arab Rep.,206,0,199,0,7,0,33,0,5,0,124.68,0,6.609,0,19,0,180,0,0,0,7,0,422,130,8,60012,0,0,0,48.81516587677725,0,0,0,0
2001,Egypt/United Arab Rep.,206,0,199,0,7,0,33,0,5,0,124.68,0,6.609,0,19,0,180,0,0,0,7,0,422,130,8,NA,0,0,0,48.81516587677725,0,0,0,0
2001,Libya,10,1,10,1,0,0,3,1,0,0,6.052,0.775,0,0,0,0,10,1,0,0,0,0,14,6,0,60013,5.5357142857142865,0,5.5357142857142865,71.42857142857143,7.142857142857142,0,7.142857142857142,7.142857142857142
2001,Libya,10,1,10,1,0,0,3,1,0,0,6.052,0.775,0,0,0,0,10,1,0,0,0,0,14,6,0,NA,5.5357142857142865,0,5.5357142857142865,71.42857142857143,7.142857142857142,0,7.142857142857142,7.142857142857142
2001,Morocco,204,1,201,0,3,1,29,0,2,0,126.91399999999999,0,2.9130000000000003,0.937,23,0,178,0,1,0,2,1,328,102,3,60014,0,0.2856707317073171,0.2856707317073171,62.19512195121951,0,0.3048780487804878,0.3048780487804878,0
2001,Morocco,204,1,201,0,3,1,29,0,2,0,126.91399999999999,0,2.9130000000000003,0.937,23,0,178,0,1,0,2,1,328,102,3,NA,0,0.2856707317073171,0.2856707317073171,62.19512195121951,0,0.3048780487804878,0.3048780487804878,0
2001,Sudan,117,1,113,0,4,1,10,0,4,0,68.576,0,3.72,0.937,12,0,101,0,0,0,4,1,306,48,6,60015,0,0.3062091503267974,0.3062091503267974,38.23529411764706,0,0.32679738562091504,0.32679738562091504,0
2001,Sudan,117,1,113,0,4,1,10,0,4,0,68.576,0,3.72,0.937,12,0,101,0,0,0,4,1,306,48,6,NA,0,0.3062091503267974,0.3062091503267974,38.23529411764706,0,0.32679738562091504,0.32679738562091504,0
2001,Tunisia,3,0,3,0,0,0,2,0,0,0,2.09,0,0,0,0,0,3,0,0,0,0,0,5,1,0,60016,0,0,0,60,0,0,0,0
2001,Tunisia,3,0,3,0,0,0,2,0,0,0,2.09,0,0,0,0,0,3,0,0,0,0,0,5,1,0,NA,0,0,0,60,0,0,0,0
2001,"North Africa, ns",19,0,18,0,1,0,4,0,1,0,11.096,0,0.976,0,0,0,18,0,0,0,1,0,26,11,1,60019,0,0,0,73.07692307692307,0,0,0,0
2001,"North Africa, ns",19,0,18,0,1,0,4,0,1,0,11.096,0,0.976,0,0,0,18,0,0,0,1,0,26,11,1,NA,0,0,0,73.07692307692307,0,0,0,0
2001,Gambia,9,0,8,0,1,0,1,0,0,0,6.1080000000000005,0,0.937,0,2,0,6,0,0,0,1,0,28,5,1,60022,0,0,0,32.142857142857146,0,0,0,0
2001,Gambia,9,0,8,0,1,0,1,0,0,0,6.1080000000000005,0,0.937,0,2,0,6,0,0,0,1,0,28,5,1,NA,0,0,0,32.142857142857146,0,0,0,0
2001,Ghana,211,0,193,0,18,0,31,0,5,0,124.979,0,16.474,0,21,0,172,0,3,0,15,0,497,109,9,60023,0,0,0,42.45472837022133,0,0,0,0
2001,Ghana,211,0,193,0,18,0,31,0,5,0,124.979,0,16.474,0,21,0,172,0,3,0,15,0,497,109,9,NA,0,0,0,42.45472837022133,0,0,0,0
2001,Guinea,18,0,17,0,1,0,0,0,1,0,10.915,0,0.937,0,2,0,15,0,0,0,1,0,54,9,2,60024,0,0,0,33.33333333333333,0,0,0,0
2001,Guinea,18,0,17,0,1,0,0,0,1,0,10.915,0,0.937,0,2,0,15,0,0,0,1,0,54,9,2,NA,0,0,0,33.33333333333333,0,0,0,0
2001,Ivory Coast,5,0,5,0,0,0,1,0,0,0,4.018,0,0,0,2,0,3,0,0,0,0,0,15,4,0,60026,0,0,0,33.33333333333333,0,0,0,0
2001,Ivory Coast,5,0,5,0,0,0,1,0,0,0,4.018,0,0,0,2,0,3,0,0,0,0,0,15,4,0,NA,0,0,0,33.33333333333333,0,0,0,0
2001,Liberia,91,0,83,0,8,0,10,0,1,0,51.869,0,7.3580000000000005,0,10,0,73,0,1,0,7,0,289,43,4,60027,0,0,0,31.4878892733564,0,0,0,0
2001,Liberia,91,0,83,0,8,0,10,0,1,0,51.869,0,7.3580000000000005,0,10,0,73,0,1,0,7,0,289,43,4,NA,0,0,0,31.4878892733564,0,0,0,0
2001,Nigeria,425,2,412,0,13,2,77,0,5,0,251.23199999999997,0,12.18,1.74,33,0,379,0,3,0,10,2,953,227,13,60031,0,0.1825813221406086,0.1825813221406086,44.596012591815324,0,0.2098635886673662,0.2098635886673662,0
2001,Nigeria,425,2,412,0,13,2,77,0,5,0,251.23199999999997,0,12.18,1.74,33,0,379,0,3,0,10,2,953,227,13,NA,0,0.1825813221406086,0.1825813221406086,44.596012591815324,0,0.2098635886673662,0.2098635886673662,0
2001,Senegal,54,0,51,0,3,0,17,0,2,0,31.139000000000003,0,2.744,0,4,0,47,0,0,0,3,0,100,32,2,NA,0,0,0,54,0,0,0,0
2001,Senegal,54,0,51,0,3,0,17,0,2,0,31.139000000000003,0,2.744,0,4,0,47,0,0,0,3,0,100,32,2,60032,0,0,0,54,0,0,0,0
2001,Sierra Leone,50,1,46,0,4,1,7,0,1,0,27.067,0,3.681,0.976,4,0,42,0,0,0,4,1,170,26,1,60033,0,0.5741176470588235,0.5741176470588235,29.411764705882355,0,0.5882352941176471,0.5882352941176471,0
2001,Sierra Leone,50,1,46,0,4,1,7,0,1,0,27.067,0,3.681,0.976,4,0,42,0,0,0,4,1,170,26,1,NA,0,0.5741176470588235,0.5741176470588235,29.411764705882355,0,0.5882352941176471,0.5882352941176471,0
2001,Togo,50,0,48,0,2,0,7,0,0,0,35.225,0,2,0,8,0,40,0,2,0,0,0,76,21,2,60034,0,0,0,65.78947368421053,0,0,0,0
2001,Togo,50,0,48,0,2,0,7,0,0,0,35.225,0,2,0,8,0,40,0,2,0,0,0,76,21,2,NA,0,0,0,65.78947368421053,0,0,0,0
2001,"Western Africa, ns",117,0,111,0,6,0,29,0,1,0,60.617,0,5.326,0,1,0,110,0,0,0,6,0,274,65,5,60038,0,0,0,42.700729927007295,0,0,0,0
2001,"Western Africa, ns",117,0,111,0,6,0,29,0,1,0,60.617,0,5.326,0,1,0,110,0,0,0,6,0,274,65,5,NA,0,0,0,42.700729927007295,0,0,0,0
