bpld,state,year,opp_sex_stock,same_sex_stock,state_stock_year,bpldid,mean_year_immig
South Africa (Union of),Louisiana,2015,583,0,745,60094,1993.3573032900292
South Africa (Union of),Louisiana,2016,1052,0,1184,60094,1994.7565913738467
South Africa (Union of),Louisiana,2017,52,0,148,60094,1996.1951128090536
South Africa (Union of),Louisiana,2018,251,0,488,60094,1996.4641469996413
South Africa (Union of),Louisiana,2019,152,0,152,60094,1998.3424094490526
South Africa (Union of),Mississippi,2009,69,0,69,60094,1990.3772745150807
South Africa (Union of),Mississippi,2011,214,0,214,60094,1991.5146442807918
South Africa (Union of),Mississippi,2012,157,0,157,60094,1993.0919926235076
South Africa (Union of),Mississippi,2013,516,0,516,60094,1993.9552788141575
South Africa (Union of),Mississippi,2014,187,0,407,60094,1995.0878202957445
South Africa (Union of),Mississippi,2015,59,0,59,60094,1993.3573032900292
South Africa (Union of),Mississippi,2016,110,0,110,60094,1994.7565913738467
South Africa (Union of),Mississippi,2017,122,0,122,60094,1996.1951128090536
South Africa (Union of),Mississippi,2018,531,0,531,60094,1996.4641469996413
South Africa (Union of),Mississippi,2019,89,0,89,60094,1998.3424094490526
South Africa (Union of),North Carolina,2008,865,0,1343,60094,1991.8963373936258
South Africa (Union of),North Carolina,2009,2066,81,3346,60094,1990.3772745150807
South Africa (Union of),North Carolina,2010,1651,0,4528,60094,1991.1588418430883
South Africa (Union of),North Carolina,2011,1944,0,3262,60094,1991.5146442807918
South Africa (Union of),North Carolina,2012,1253,217,2738,60094,1993.0919926235076
South Africa (Union of),North Carolina,2013,2159,0,3575,60094,1993.9552788141575
South Africa (Union of),North Carolina,2014,2152,0,3753,60094,1995.0878202957445
South Africa (Union of),North Carolina,2015,1862,73,2736,60094,1993.3573032900292
South Africa (Union of),North Carolina,2016,1637,0,1893,60094,1994.7565913738467
South Africa (Union of),North Carolina,2017,2236,50,3588,60094,1996.1951128090536
South Africa (Union of),North Carolina,2018,2260,64,3597,60094,1996.4641469996413
South Africa (Union of),North Carolina,2019,3028,0,4933,60094,1998.3424094490526
South Africa (Union of),South Carolina,2008,433,0,562,60094,1991.8963373936258
South Africa (Union of),South Carolina,2009,300,0,715,60094,1990.3772745150807
South Africa (Union of),South Carolina,2010,83,0,394,60094,1991.1588418430883
South Africa (Union of),South Carolina,2011,291,0,291,60094,1991.5146442807918
South Africa (Union of),South Carolina,2012,437,0,437,60094,1993.0919926235076
South Africa (Union of),South Carolina,2013,1225,0,1709,60094,1993.9552788141575
South Africa (Union of),South Carolina,2014,1390,0,1737,60094,1995.0878202957445
South Africa (Union of),South Carolina,2015,540,0,605,60094,1993.3573032900292
South Africa (Union of),South Carolina,2016,1779,0,2505,60094,1994.7565913738467
South Africa (Union of),South Carolina,2017,532,0,587,60094,1996.1951128090536
South Africa (Union of),South Carolina,2018,762,0,962,60094,1996.4641469996413
South Africa (Union of),South Carolina,2019,1194,0,1528,60094,1998.3424094490526
South Africa (Union of),Texas,2008,2164,0,4271,60094,1991.8963373936258
South Africa (Union of),Texas,2009,3760,0,7183,60094,1990.3772745150807
South Africa (Union of),Texas,2010,4050,0,6719,60094,1991.1588418430883
South Africa (Union of),Texas,2011,6541,0,10843,60094,1991.5146442807918
South Africa (Union of),Texas,2012,2882,0,4890,60094,1993.0919926235076
South Africa (Union of),Texas,2013,5187,0,10650,60094,1993.9552788141575
South Africa (Union of),Texas,2014,3974,0,7068,60094,1995.0878202957445
South Africa (Union of),Texas,2015,5538,101,8373,60094,1993.3573032900292
South Africa (Union of),Texas,2016,6263,183,9149,60094,1994.7565913738467
South Africa (Union of),Texas,2017,8456,324,11416,60094,1996.1951128090536
South Africa (Union of),Texas,2018,5402,66,7971,60094,1996.4641469996413
South Africa (Union of),Texas,2019,6867,136,11573,60094,1998.3424094490526
South Africa (Union of),Kentucky,2008,363,0,812,60094,1991.8963373936258
South Africa (Union of),Kentucky,2009,382,0,460,60094,1990.3772745150807
South Africa (Union of),Kentucky,2010,129,0,210,60094,1991.1588418430883
South Africa (Union of),Kentucky,2011,448,0,633,60094,1991.5146442807918
South Africa (Union of),Kentucky,2012,27,0,95,60094,1993.0919926235076
South Africa (Union of),Kentucky,2013,114,0,475,60094,1993.9552788141575
South Africa (Union of),Kentucky,2014,113,0,392,60094,1995.0878202957445
South Africa (Union of),Kentucky,2015,187,0,265,60094,1993.3573032900292
South Africa (Union of),Kentucky,2016,330,50,566,60094,1994.7565913738467
South Africa (Union of),Kentucky,2017,592,0,3738,60094,1996.1951128090536
South Africa (Union of),Kentucky,2018,582,0,756,60094,1996.4641469996413
South Africa (Union of),Kentucky,2019,307,0,770,60094,1998.3424094490526
South Africa (Union of),Maryland,2008,1371,0,2142,60094,1991.8963373936258
South Africa (Union of),Maryland,2009,755,0,1978,60094,1990.3772745150807
South Africa (Union of),Maryland,2010,1222,0,1796,60094,1991.1588418430883
South Africa (Union of),Maryland,2011,677,0,1050,60094,1991.5146442807918
South Africa (Union of),Maryland,2012,1096,0,2913,60094,1993.0919926235076
South Africa (Union of),Maryland,2013,1297,0,1749,60094,1993.9552788141575
South Africa (Union of),Maryland,2014,1350,0,2185,60094,1995.0878202957445
South Africa (Union of),Maryland,2015,942,56,1689,60094,1993.3573032900292
South Africa (Union of),Maryland,2016,1920,0,3205,60094,1994.7565913738467
South Africa (Union of),Maryland,2017,1581,70,3427,60094,1996.1951128090536
South Africa (Union of),Maryland,2018,1350,273,2554,60094,1996.4641469996413
South Africa (Union of),Maryland,2019,2041,0,3761,60094,1998.3424094490526
South Africa (Union of),Oklahoma,2008,215,0,215,60094,1991.8963373936258
South Africa (Union of),Oklahoma,2010,272,0,368,60094,1991.1588418430883
South Africa (Union of),Oklahoma,2011,668,0,840,60094,1991.5146442807918
South Africa (Union of),Oklahoma,2012,685,0,857,60094,1993.0919926235076
South Africa (Union of),Oklahoma,2013,173,0,173,60094,1993.9552788141575
South Africa (Union of),Oklahoma,2014,29,0,29,60094,1995.0878202957445
South Africa (Union of),Oklahoma,2015,589,0,649,60094,1993.3573032900292
South Africa (Union of),Oklahoma,2016,477,0,477,60094,1994.7565913738467
South Africa (Union of),Oklahoma,2017,470,0,470,60094,1996.1951128090536
South Africa (Union of),Oklahoma,2018,359,0,359,60094,1996.4641469996413
South Africa (Union of),Oklahoma,2019,284,0,391,60094,1998.3424094490526
South Africa (Union of),Tennessee,2008,570,0,1213,60094,1991.8963373936258
South Africa (Union of),Tennessee,2009,481,0,1110,60094,1990.3772745150807
South Africa (Union of),Tennessee,2010,597,0,1128,60094,1991.1588418430883
South Africa (Union of),Tennessee,2011,1467,0,1670,60094,1991.5146442807918
South Africa (Union of),Tennessee,2012,647,0,859,60094,1993.0919926235076
South Africa (Union of),Tennessee,2013,820,0,1101,60094,1993.9552788141575
South Africa (Union of),Tennessee,2014,919,0,1399,60094,1995.0878202957445
South Africa (Union of),Tennessee,2015,281,0,887,60094,1993.3573032900292
South Africa (Union of),Tennessee,2016,742,0,966,60094,1994.7565913738467
South Africa (Union of),Tennessee,2017,273,0,397,60094,1996.1951128090536
South Africa (Union of),Tennessee,2018,562,72,1071,60094,1996.4641469996413
South Africa (Union of),Tennessee,2019,1393,74,3193,60094,1998.3424094490526
South Africa (Union of),West Virginia,2016,51,0,51,60094,1994.7565913738467
South Africa (Union of),West Virginia,2017,151,0,151,60094,1996.1951128090536
South Africa (Union of),West Virginia,2018,208,0,208,60094,1996.4641469996413
South Africa (Union of),Arizona,2008,1635,0,2120,60094,1991.8963373936258
South Africa (Union of),Arizona,2009,928,0,2598,60094,1990.3772745150807
South Africa (Union of),Arizona,2010,609,0,777,60094,1991.1588418430883
South Africa (Union of),Arizona,2011,816,0,1160,60094,1991.5146442807918
South Africa (Union of),Arizona,2012,1249,0,2191,60094,1993.0919926235076
South Africa (Union of),Arizona,2013,1138,0,2380,60094,1993.9552788141575
South Africa (Union of),Arizona,2014,749,0,1512,60094,1995.0878202957445
South Africa (Union of),Arizona,2015,1593,0,2655,60094,1993.3573032900292
South Africa (Union of),Arizona,2016,1439,0,2046,60094,1994.7565913738467
South Africa (Union of),Arizona,2017,1898,250,3855,60094,1996.1951128090536
South Africa (Union of),Arizona,2018,2121,73,3265,60094,1996.4641469996413
South Africa (Union of),Arizona,2019,1282,0,2083,60094,1998.3424094490526
South Africa (Union of),Colorado,2008,1123,0,1245,60094,1991.8963373936258
South Africa (Union of),Colorado,2009,995,61,1358,60094,1990.3772745150807
South Africa (Union of),Colorado,2010,1147,93,1327,60094,1991.1588418430883
South Africa (Union of),Colorado,2011,1788,0,2969,60094,1991.5146442807918
South Africa (Union of),Colorado,2012,1959,0,2351,60094,1993.0919926235076
South Africa (Union of),Colorado,2013,1628,151,2660,60094,1993.9552788141575
South Africa (Union of),Colorado,2014,832,0,1610,60094,1995.0878202957445
South Africa (Union of),Colorado,2015,2054,0,2530,60094,1993.3573032900292
South Africa (Union of),Colorado,2016,1058,0,1874,60094,1994.7565913738467
South Africa (Union of),Colorado,2017,2733,0,3802,60094,1996.1951128090536
South Africa (Union of),Colorado,2018,2175,0,2777,60094,1996.4641469996413
South Africa (Union of),Colorado,2019,1847,0,2507,60094,1998.3424094490526
South Africa (Union of),Idaho,2009,305,0,408,60094,1990.3772745150807
South Africa (Union of),Idaho,2010,247,0,247,60094,1991.1588418430883
South Africa (Union of),Idaho,2013,115,0,175,60094,1993.9552788141575
South Africa (Union of),Idaho,2014,67,0,67,60094,1995.0878202957445
South Africa (Union of),Idaho,2016,45,0,45,60094,1994.7565913738467
South Africa (Union of),Idaho,2018,217,0,217,60094,1996.4641469996413
South Africa (Union of),Idaho,2019,646,0,646,60094,1998.3424094490526
South Africa (Union of),Montana,2008,23,0,58,60094,1991.8963373936258
South Africa (Union of),Montana,2009,369,0,369,60094,1990.3772745150807
South Africa (Union of),Montana,2012,207,0,226,60094,1993.0919926235076
South Africa (Union of),Montana,2014,257,0,257,60094,1995.0878202957445
South Africa (Union of),Montana,2015,21,0,21,60094,1993.3573032900292
South Africa (Union of),Montana,2016,215,0,215,60094,1994.7565913738467
South Africa (Union of),Montana,2019,261,0,261,60094,1998.3424094490526
South Africa (Union of),Nevada,2008,681,0,1234,60094,1991.8963373936258
South Africa (Union of),Nevada,2009,494,0,1388,60094,1990.3772745150807
South Africa (Union of),Nevada,2010,247,0,315,60094,1991.1588418430883
South Africa (Union of),Nevada,2011,332,0,332,60094,1991.5146442807918
South Africa (Union of),Nevada,2012,285,0,437,60094,1993.0919926235076
South Africa (Union of),Nevada,2013,171,0,332,60094,1993.9552788141575
South Africa (Union of),Nevada,2014,474,0,583,60094,1995.0878202957445
South Africa (Union of),Nevada,2015,763,0,1016,60094,1993.3573032900292
South Africa (Union of),Nevada,2016,854,106,1447,60094,1994.7565913738467
South Africa (Union of),Nevada,2017,943,0,2550,60094,1996.1951128090536
South Africa (Union of),Nevada,2018,358,0,658,60094,1996.4641469996413
South Africa (Union of),Nevada,2019,498,0,789,60094,1998.3424094490526
South Africa (Union of),New Mexico,2008,247,0,388,60094,1991.8963373936258
South Africa (Union of),New Mexico,2009,382,0,382,60094,1990.3772745150807
South Africa (Union of),New Mexico,2010,186,0,338,60094,1991.1588418430883
South Africa (Union of),New Mexico,2011,64,0,141,60094,1991.5146442807918
South Africa (Union of),New Mexico,2012,784,0,993,60094,1993.0919926235076
South Africa (Union of),New Mexico,2015,651,0,821,60094,1993.3573032900292
South Africa (Union of),New Mexico,2016,304,0,779,60094,1994.7565913738467
South Africa (Union of),New Mexico,2018,503,0,573,60094,1996.4641469996413
South Africa (Union of),Utah,2008,383,0,383,60094,1991.8963373936258
South Africa (Union of),Utah,2009,294,0,294,60094,1990.3772745150807
South Africa (Union of),Utah,2010,372,0,433,60094,1991.1588418430883
South Africa (Union of),Utah,2012,265,0,517,60094,1993.0919926235076
South Africa (Union of),Utah,2013,1066,0,1350,60094,1993.9552788141575
South Africa (Union of),Utah,2014,444,0,1051,60094,1995.0878202957445
South Africa (Union of),Utah,2015,337,0,797,60094,1993.3573032900292
South Africa (Union of),Utah,2016,73,0,435,60094,1994.7565913738467
South Africa (Union of),Utah,2017,199,0,228,60094,1996.1951128090536
South Africa (Union of),Utah,2018,595,0,1308,60094,1996.4641469996413
South Africa (Union of),Utah,2019,70,0,137,60094,1998.3424094490526
South Africa (Union of),Wyoming,2008,118,0,118,60094,1991.8963373936258
South Africa (Union of),Wyoming,2012,47,0,47,60094,1993.0919926235076
South Africa (Union of),Wyoming,2014,100,0,100,60094,1995.0878202957445
South Africa (Union of),Wyoming,2016,156,0,304,60094,1994.7565913738467
South Africa (Union of),Wyoming,2019,74,0,100,60094,1998.3424094490526
South Africa (Union of),California,2008,9759,0,14406,60094,1991.8963373936258
South Africa (Union of),California,2009,9464,0,16056,60094,1990.3772745150807
South Africa (Union of),California,2010,9547,0,15291,60094,1991.1588418430883
South Africa (Union of),California,2011,11708,271,16115,60094,1991.5146442807918
South Africa (Union of),California,2012,8547,79,14437,60094,1993.0919926235076
South Africa (Union of),California,2013,11556,193,18167,60094,1993.9552788141575
South Africa (Union of),California,2014,10615,207,17761,60094,1995.0878202957445
South Africa (Union of),California,2015,11622,216,20831,60094,1993.3573032900292
South Africa (Union of),California,2016,11927,33,17543,60094,1994.7565913738467
South Africa (Union of),California,2017,12275,370,21556,60094,1996.1951128090536
South Africa (Union of),California,2018,9408,382,14135,60094,1996.4641469996413
South Africa (Union of),California,2019,12203,652,21996,60094,1998.3424094490526
South Africa (Union of),Oregon,2008,601,0,687,60094,1991.8963373936258
South Africa (Union of),Oregon,2009,525,0,693,60094,1990.3772745150807
South Africa (Union of),Oregon,2010,1179,0,1386,60094,1991.1588418430883
South Africa (Union of),Oregon,2011,719,0,1248,60094,1991.5146442807918
South Africa (Union of),Oregon,2012,835,0,1029,60094,1993.0919926235076
South Africa (Union of),Oregon,2013,729,0,992,60094,1993.9552788141575
South Africa (Union of),Oregon,2014,640,129,1490,60094,1995.0878202957445
South Africa (Union of),Oregon,2015,430,0,430,60094,1993.3573032900292
South Africa (Union of),Oregon,2016,518,0,518,60094,1994.7565913738467
South Africa (Union of),Oregon,2017,452,0,915,60094,1996.1951128090536
South Africa (Union of),Oregon,2018,418,0,846,60094,1996.4641469996413
South Africa (Union of),Oregon,2019,1485,0,2620,60094,1998.3424094490526
South Africa (Union of),Washington,2008,1222,0,1852,60094,1991.8963373936258
South Africa (Union of),Washington,2009,1977,90,3462,60094,1990.3772745150807
South Africa (Union of),Washington,2010,2255,0,3551,60094,1991.1588418430883
South Africa (Union of),Washington,2011,1685,0,2343,60094,1991.5146442807918
South Africa (Union of),Washington,2012,1318,0,2128,60094,1993.0919926235076
South Africa (Union of),Washington,2013,2403,0,3108,60094,1993.9552788141575
South Africa (Union of),Washington,2014,2022,0,2939,60094,1995.0878202957445
South Africa (Union of),Washington,2015,1071,0,1736,60094,1993.3573032900292
South Africa (Union of),Washington,2016,1594,0,2920,60094,1994.7565913738467
South Africa (Union of),Washington,2017,1732,0,2655,60094,1996.1951128090536
South Africa (Union of),Washington,2018,1944,0,2927,60094,1996.4641469996413
South Africa (Union of),Washington,2019,1768,0,2964,60094,1998.3424094490526
South Africa (Union of),Alaska,2010,184,0,184,60094,1991.1588418430883
South Africa (Union of),Alaska,2012,144,0,230,60094,1993.0919926235076
South Africa (Union of),Alaska,2018,25,0,25,60094,1996.4641469996413
South Africa (Union of),Alaska,2019,408,0,408,60094,1998.3424094490526
South Africa (Union of),Hawaii,2008,177,0,177,60094,1991.8963373936258
South Africa (Union of),Hawaii,2009,72,0,209,60094,1990.3772745150807
South Africa (Union of),Hawaii,2010,691,0,772,60094,1991.1588418430883
South Africa (Union of),Hawaii,2011,154,0,154,60094,1991.5146442807918
South Africa (Union of),Hawaii,2012,194,0,337,60094,1993.0919926235076
South Africa (Union of),Hawaii,2013,315,0,363,60094,1993.9552788141575
South Africa (Union of),Hawaii,2014,13,0,163,60094,1995.0878202957445
South Africa (Union of),Hawaii,2015,198,59,257,60094,1993.3573032900292
South Africa (Union of),Hawaii,2016,122,0,122,60094,1994.7565913738467
South Africa (Union of),Hawaii,2017,149,0,228,60094,1996.1951128090536
South Africa (Union of),Hawaii,2018,217,0,217,60094,1996.4641469996413
South Africa (Union of),Hawaii,2019,744,0,818,60094,1998.3424094490526
South Africa (Union of),District of Columbia,2009,238,0,317,60094,1990.3772745150807
South Africa (Union of),District of Columbia,2010,435,0,827,60094,1991.1588418430883
South Africa (Union of),District of Columbia,2011,228,0,228,60094,1991.5146442807918
South Africa (Union of),District of Columbia,2013,54,213,340,60094,1993.9552788141575
South Africa (Union of),District of Columbia,2014,570,0,810,60094,1995.0878202957445
South Africa (Union of),District of Columbia,2015,236,0,444,60094,1993.3573032900292
South Africa (Union of),District of Columbia,2016,219,65,284,60094,1994.7565913738467
South Africa (Union of),District of Columbia,2017,93,0,158,60094,1996.1951128090536
South Africa (Union of),District of Columbia,2019,77,89,594,60094,1998.3424094490526
"Africa, ns/nec",Connecticut,2008,527,0,1264,60099,1993.3131253430151
"Africa, ns/nec",Connecticut,2009,639,0,1556,60099,1993.986346248879
"Africa, ns/nec",Connecticut,2010,1632,0,3699,60099,1994.057295248575
"Africa, ns/nec",Connecticut,2011,541,0,1877,60099,1993.8706247955513
"Africa, ns/nec",Connecticut,2012,504,0,1663,60099,1994.8303970295306
"Africa, ns/nec",Connecticut,2013,328,0,1097,60099,1995.5065346455751
"Africa, ns/nec",Connecticut,2014,326,0,2109,60099,1996.6010301765543
"Africa, ns/nec",Connecticut,2015,1363,0,1897,60099,1997.2514903596555
"Africa, ns/nec",Connecticut,2016,1718,0,1943,60099,1998.0964425251902
"Africa, ns/nec",Connecticut,2017,970,0,3118,60099,1998.8925349718918
"Africa, ns/nec",Connecticut,2018,1227,0,1775,60099,2001.3357213930349
"Africa, ns/nec",Connecticut,2019,559,0,1186,60099,2000.4304568144003
"Africa, ns/nec",Maine,2008,602,0,1716,60099,1993.3131253430151
"Africa, ns/nec",Maine,2009,441,0,2366,60099,1993.986346248879
"Africa, ns/nec",Maine,2010,228,0,859,60099,1994.057295248575
"Africa, ns/nec",Maine,2011,190,0,742,60099,1993.8706247955513
"Africa, ns/nec",Maine,2016,149,0,1003,60099,1998.0964425251902
"Africa, ns/nec",Maine,2019,647,245,3007,60099,2000.4304568144003
"Africa, ns/nec",Massachusetts,2008,1016,72,4387,60099,1993.3131253430151
"Africa, ns/nec",Massachusetts,2009,2122,0,5135,60099,1993.986346248879
"Africa, ns/nec",Massachusetts,2010,3748,0,6352,60099,1994.057295248575
"Africa, ns/nec",Massachusetts,2011,923,0,3807,60099,1993.8706247955513
"Africa, ns/nec",Massachusetts,2012,1678,0,3520,60099,1994.8303970295306
"Africa, ns/nec",Massachusetts,2013,381,0,2070,60099,1995.5065346455751
"Africa, ns/nec",Massachusetts,2014,2158,0,6814,60099,1996.6010301765543
"Africa, ns/nec",Massachusetts,2015,798,0,2595,60099,1997.2514903596555
"Africa, ns/nec",Massachusetts,2016,3167,0,6752,60099,1998.0964425251902
"Africa, ns/nec",Massachusetts,2017,1261,0,5675,60099,1998.8925349718918
"Africa, ns/nec",Massachusetts,2018,1265,54,2645,60099,2001.3357213930349
"Africa, ns/nec",Massachusetts,2019,1804,0,8769,60099,2000.4304568144003
"Africa, ns/nec",New Hampshire,2008,333,0,419,60099,1993.3131253430151
"Africa, ns/nec",New Hampshire,2009,359,0,1618,60099,1993.986346248879
"Africa, ns/nec",New Hampshire,2011,280,0,594,60099,1993.8706247955513
"Africa, ns/nec",New Hampshire,2012,37,0,37,60099,1994.8303970295306
"Africa, ns/nec",Rhode Island,2008,672,0,962,60099,1993.3131253430151
"Africa, ns/nec",Rhode Island,2009,913,0,1269,60099,1993.986346248879
"Africa, ns/nec",Rhode Island,2011,827,0,1439,60099,1993.8706247955513
"Africa, ns/nec",Rhode Island,2012,251,0,1052,60099,1994.8303970295306
"Africa, ns/nec",Rhode Island,2013,764,0,1954,60099,1995.5065346455751
"Africa, ns/nec",Rhode Island,2014,302,0,940,60099,1996.6010301765543
"Africa, ns/nec",Rhode Island,2015,1761,0,3174,60099,1997.2514903596555
"Africa, ns/nec",Rhode Island,2016,670,0,1853,60099,1998.0964425251902
"Africa, ns/nec",Rhode Island,2017,440,108,1301,60099,1998.8925349718918
"Africa, ns/nec",Rhode Island,2018,686,0,1994,60099,2001.3357213930349
"Africa, ns/nec",Rhode Island,2019,512,64,1726,60099,2000.4304568144003
"Africa, ns/nec",Delaware,2008,445,0,445,60099,1993.3131253430151
"Africa, ns/nec",Delaware,2010,1616,61,1677,60099,1994.057295248575
"Africa, ns/nec",Delaware,2011,0,103,1501,60099,1993.8706247955513
"Africa, ns/nec",Delaware,2012,221,0,221,60099,1994.8303970295306
"Africa, ns/nec",Delaware,2013,645,0,697,60099,1995.5065346455751
"Africa, ns/nec",Delaware,2015,389,0,663,60099,1997.2514903596555
"Africa, ns/nec",Delaware,2016,26,0,26,60099,1998.0964425251902
"Africa, ns/nec",Delaware,2017,315,0,315,60099,1998.8925349718918
"Africa, ns/nec",New Jersey,2008,1968,0,6874,60099,1993.3131253430151
"Africa, ns/nec",New Jersey,2009,1399,0,3604,60099,1993.986346248879
"Africa, ns/nec",New Jersey,2010,3262,0,8145,60099,1994.057295248575
"Africa, ns/nec",New Jersey,2011,3237,0,7467,60099,1993.8706247955513
"Africa, ns/nec",New Jersey,2012,3817,0,10559,60099,1994.8303970295306
"Africa, ns/nec",New Jersey,2013,1803,0,6310,60099,1995.5065346455751
"Africa, ns/nec",New Jersey,2014,4935,0,6938,60099,1996.6010301765543
"Africa, ns/nec",New Jersey,2015,5544,0,8503,60099,1997.2514903596555
"Africa, ns/nec",New Jersey,2016,2222,0,5267,60099,1998.0964425251902
"Africa, ns/nec",New Jersey,2017,3517,0,9662,60099,1998.8925349718918
"Africa, ns/nec",New Jersey,2018,2779,0,5826,60099,2001.3357213930349
"Africa, ns/nec",New Jersey,2019,3355,0,5847,60099,2000.4304568144003
"Africa, ns/nec",New York,2008,6747,0,16850,60099,1993.3131253430151
"Africa, ns/nec",New York,2009,6062,229,19023,60099,1993.986346248879
"Africa, ns/nec",New York,2010,8414,73,17272,60099,1994.057295248575
"Africa, ns/nec",New York,2011,5351,386,16913,60099,1993.8706247955513
"Africa, ns/nec",New York,2012,5376,0,15190,60099,1994.8303970295306
"Africa, ns/nec",New York,2013,6317,0,18687,60099,1995.5065346455751
"Africa, ns/nec",New York,2014,5417,0,15559,60099,1996.6010301765543
"Africa, ns/nec",New York,2015,6464,0,18442,60099,1997.2514903596555
"Africa, ns/nec",New York,2016,6378,0,17422,60099,1998.0964425251902
"Africa, ns/nec",New York,2017,4869,0,16383,60099,1998.8925349718918
"Africa, ns/nec",New York,2018,6142,0,20723,60099,2001.3357213930349
"Africa, ns/nec",New York,2019,3130,41,12887,60099,2000.4304568144003
"Africa, ns/nec",Pennsylvania,2008,1387,0,5249,60099,1993.3131253430151
"Africa, ns/nec",Pennsylvania,2009,1240,0,4117,60099,1993.986346248879
"Africa, ns/nec",Pennsylvania,2010,2168,0,5244,60099,1994.057295248575
"Africa, ns/nec",Pennsylvania,2011,1900,0,7283,60099,1993.8706247955513
"Africa, ns/nec",Pennsylvania,2012,1682,0,5656,60099,1994.8303970295306
"Africa, ns/nec",Pennsylvania,2013,2021,0,5965,60099,1995.5065346455751
"Africa, ns/nec",Pennsylvania,2014,1419,0,4104,60099,1996.6010301765543
"Africa, ns/nec",Pennsylvania,2015,2841,0,4963,60099,1997.2514903596555
"Africa, ns/nec",Pennsylvania,2016,3449,0,9713,60099,1998.0964425251902
"Africa, ns/nec",Pennsylvania,2017,3235,0,8233,60099,1998.8925349718918
"Africa, ns/nec",Pennsylvania,2018,2777,103,6040,60099,2001.3357213930349
"Africa, ns/nec",Pennsylvania,2019,3448,0,5737,60099,2000.4304568144003
"Africa, ns/nec",Illinois,2008,703,0,3530,60099,1993.3131253430151
"Africa, ns/nec",Illinois,2009,3214,0,7393,60099,1993.986346248879
"Africa, ns/nec",Illinois,2010,2490,0,6473,60099,1994.057295248575
"Africa, ns/nec",Illinois,2011,2944,0,6230,60099,1993.8706247955513
"Africa, ns/nec",Illinois,2012,1630,0,4628,60099,1994.8303970295306
"Africa, ns/nec",Illinois,2013,2958,0,8158,60099,1995.5065346455751
"Africa, ns/nec",Illinois,2014,617,0,4316,60099,1996.6010301765543
"Africa, ns/nec",Illinois,2015,2742,0,6693,60099,1997.2514903596555
"Africa, ns/nec",Illinois,2016,1702,0,3929,60099,1998.0964425251902
"Africa, ns/nec",Illinois,2017,3288,448,7883,60099,1998.8925349718918
"Africa, ns/nec",Illinois,2018,1085,0,4719,60099,2001.3357213930349
"Africa, ns/nec",Illinois,2019,2362,0,8980,60099,2000.4304568144003
"Africa, ns/nec",Indiana,2008,545,0,2044,60099,1993.3131253430151
"Africa, ns/nec",Indiana,2009,322,0,787,60099,1993.986346248879
"Africa, ns/nec",Indiana,2010,659,0,1622,60099,1994.057295248575
"Africa, ns/nec",Indiana,2012,1041,0,2568,60099,1994.8303970295306
"Africa, ns/nec",Indiana,2013,541,0,4185,60099,1995.5065346455751
"Africa, ns/nec",Indiana,2014,748,0,1085,60099,1996.6010301765543
"Africa, ns/nec",Indiana,2015,1198,0,3054,60099,1997.2514903596555
"Africa, ns/nec",Indiana,2016,1523,0,4586,60099,1998.0964425251902
"Africa, ns/nec",Indiana,2017,1354,0,3305,60099,1998.8925349718918
"Africa, ns/nec",Indiana,2018,1845,0,1935,60099,2001.3357213930349
"Africa, ns/nec",Indiana,2019,670,0,3131,60099,2000.4304568144003
"Africa, ns/nec",Michigan,2008,760,0,2403,60099,1993.3131253430151
"Africa, ns/nec",Michigan,2009,599,0,1727,60099,1993.986346248879
"Africa, ns/nec",Michigan,2010,556,0,1503,60099,1994.057295248575
"Africa, ns/nec",Michigan,2011,1273,0,2288,60099,1993.8706247955513
"Africa, ns/nec",Michigan,2012,164,0,1307,60099,1994.8303970295306
"Africa, ns/nec",Michigan,2013,429,0,1097,60099,1995.5065346455751
"Africa, ns/nec",Michigan,2014,891,0,1685,60099,1996.6010301765543
"Africa, ns/nec",Michigan,2015,141,0,767,60099,1997.2514903596555
"Africa, ns/nec",Michigan,2016,1136,87,4084,60099,1998.0964425251902
"Africa, ns/nec",Michigan,2017,2055,0,4116,60099,1998.8925349718918
"Africa, ns/nec",Michigan,2018,1265,0,2550,60099,2001.3357213930349
"Africa, ns/nec",Michigan,2019,143,0,3282,60099,2000.4304568144003
"Africa, ns/nec",Ohio,2008,1923,0,2805,60099,1993.3131253430151
"Africa, ns/nec",Ohio,2009,438,0,2430,60099,1993.986346248879
"Africa, ns/nec",Ohio,2010,3190,0,6768,60099,1994.057295248575
"Africa, ns/nec",Ohio,2011,910,0,3900,60099,1993.8706247955513
"Africa, ns/nec",Ohio,2012,3275,0,7637,60099,1994.8303970295306
"Africa, ns/nec",Ohio,2013,603,0,2019,60099,1995.5065346455751
"Africa, ns/nec",Ohio,2014,1469,0,3643,60099,1996.6010301765543
"Africa, ns/nec",Ohio,2015,1844,0,3813,60099,1997.2514903596555
"Africa, ns/nec",Ohio,2016,1361,0,3486,60099,1998.0964425251902
"Africa, ns/nec",Ohio,2017,1930,0,6557,60099,1998.8925349718918
"Africa, ns/nec",Ohio,2018,3305,0,8535,60099,2001.3357213930349
"Africa, ns/nec",Ohio,2019,1601,0,9163,60099,2000.4304568144003
"Africa, ns/nec",Wisconsin,2008,185,0,1062,60099,1993.3131253430151
"Africa, ns/nec",Wisconsin,2009,554,0,1678,60099,1993.986346248879
"Africa, ns/nec",Wisconsin,2010,240,0,604,60099,1994.057295248575
