state,year,same_sex,imm_couple,n,n_unweighted,n_ar,n_unweighted_ar,post_2013,group_fe
New Hampshire,2010,FALSE,none,462607,4932,462607,4932,FALSE,New Hampshire_FALSE_none
New Hampshire,2010,FALSE,one,16010,152,16010,152,FALSE,New Hampshire_FALSE_one
New Hampshire,2010,FALSE,two,17058,146,17058,146,FALSE,New Hampshire_FALSE_two
New Hampshire,2010,TRUE,none,5333,53,5333,53,FALSE,New Hampshire_TRUE_none
New Hampshire,2010,TRUE,one,0,0,0,0,FALSE,New Hampshire_TRUE_one
New Hampshire,2010,TRUE,two,0,0,0,0,FALSE,New Hampshire_TRUE_two
New Hampshire,2011,FALSE,none,460765,4888,460765,4888,FALSE,New Hampshire_FALSE_none
New Hampshire,2011,FALSE,one,14642,145,14642,145,FALSE,New Hampshire_FALSE_one
New Hampshire,2011,FALSE,two,16977,121,16977,121,FALSE,New Hampshire_FALSE_two
New Hampshire,2011,TRUE,none,5256,62,5256,62,FALSE,New Hampshire_TRUE_none
New Hampshire,2011,TRUE,one,0,0,0,0,FALSE,New Hampshire_TRUE_one
New Hampshire,2011,TRUE,two,0,0,0,0,FALSE,New Hampshire_TRUE_two
New Hampshire,2012,FALSE,none,445988,4717,445988,4717,FALSE,New Hampshire_FALSE_none
New Hampshire,2012,FALSE,one,17133,162,17133,162,FALSE,New Hampshire_FALSE_one
New Hampshire,2012,FALSE,two,17627,124,17627,124,FALSE,New Hampshire_FALSE_two
New Hampshire,2012,TRUE,none,3814,53,3814,53,FALSE,New Hampshire_TRUE_none
New Hampshire,2012,TRUE,one,56,2,56,2,FALSE,New Hampshire_TRUE_one
New Hampshire,2012,TRUE,two,0,0,0,0,FALSE,New Hampshire_TRUE_two
New Hampshire,2013,FALSE,none,446102,4716,446102,4716,FALSE,New Hampshire_FALSE_none
New Hampshire,2013,FALSE,one,13468,140,13468,140,FALSE,New Hampshire_FALSE_one
New Hampshire,2013,FALSE,two,15159,115,15159,115,FALSE,New Hampshire_FALSE_two
New Hampshire,2013,TRUE,none,6117,66,6117,66,FALSE,New Hampshire_TRUE_none
New Hampshire,2013,TRUE,one,341,2,341,2,FALSE,New Hampshire_TRUE_one
New Hampshire,2013,TRUE,two,84,1,84,1,FALSE,New Hampshire_TRUE_two
New Hampshire,2014,FALSE,none,441423,4641,441423,4641,TRUE,New Hampshire_FALSE_none
New Hampshire,2014,FALSE,one,20248,185,20248,185,TRUE,New Hampshire_FALSE_one
New Hampshire,2014,FALSE,two,16183,142,16183,142,TRUE,New Hampshire_FALSE_two
New Hampshire,2014,TRUE,none,7260,79,7260,79,TRUE,New Hampshire_TRUE_none
New Hampshire,2014,TRUE,one,323,4,323,4,TRUE,New Hampshire_TRUE_one
New Hampshire,2014,TRUE,two,0,0,0,0,TRUE,New Hampshire_TRUE_two
New Hampshire,2015,FALSE,none,430460,4456,430460,4456,TRUE,New Hampshire_FALSE_none
New Hampshire,2015,FALSE,one,16092,160,16092,160,TRUE,New Hampshire_FALSE_one
New Hampshire,2015,FALSE,two,14219,119,14219,119,TRUE,New Hampshire_FALSE_two
New Hampshire,2015,TRUE,none,5773,69,5773,69,TRUE,New Hampshire_TRUE_none
New Hampshire,2015,TRUE,one,240,4,240,4,TRUE,New Hampshire_TRUE_one
New Hampshire,2015,TRUE,two,0,0,0,0,TRUE,New Hampshire_TRUE_two
New Hampshire,2016,FALSE,none,418552,4446,418552,4446,TRUE,New Hampshire_FALSE_none
New Hampshire,2016,FALSE,one,17145,170,17145,170,TRUE,New Hampshire_FALSE_one
New Hampshire,2016,FALSE,two,17219,126,17219,126,TRUE,New Hampshire_FALSE_two
New Hampshire,2016,TRUE,none,7397,84,7397,84,TRUE,New Hampshire_TRUE_none
New Hampshire,2016,TRUE,one,999,10,999,10,TRUE,New Hampshire_TRUE_one
New Hampshire,2016,TRUE,two,181,2,181,2,TRUE,New Hampshire_TRUE_two
New Hampshire,2017,FALSE,none,427163,4493,427163,4493,TRUE,New Hampshire_FALSE_none
New Hampshire,2017,FALSE,one,17084,169,17084,169,TRUE,New Hampshire_FALSE_one
New Hampshire,2017,FALSE,two,22633,184,22633,184,TRUE,New Hampshire_FALSE_two
New Hampshire,2017,TRUE,none,6753,78,6753,78,TRUE,New Hampshire_TRUE_none
New Hampshire,2017,TRUE,one,0,0,0,0,TRUE,New Hampshire_TRUE_one
New Hampshire,2017,TRUE,two,23,2,23,2,TRUE,New Hampshire_TRUE_two
New Hampshire,2018,FALSE,none,417776,4416,417776,4416,TRUE,New Hampshire_FALSE_none
New Hampshire,2018,FALSE,one,19078,194,19078,194,TRUE,New Hampshire_FALSE_one
New Hampshire,2018,FALSE,two,15214,126,15214,126,TRUE,New Hampshire_FALSE_two
New Hampshire,2018,TRUE,none,9203,100,9203,100,TRUE,New Hampshire_TRUE_none
New Hampshire,2018,TRUE,one,105,3,105,3,TRUE,New Hampshire_TRUE_one
New Hampshire,2018,TRUE,two,0,0,0,0,TRUE,New Hampshire_TRUE_two
New Hampshire,2019,FALSE,none,411947,4396,411947,4396,TRUE,New Hampshire_FALSE_none
New Hampshire,2019,FALSE,one,20883,181,20883,181,TRUE,New Hampshire_FALSE_one
New Hampshire,2019,FALSE,two,20977,162,20977,162,TRUE,New Hampshire_FALSE_two
New Hampshire,2019,TRUE,none,8484,90,8484,90,TRUE,New Hampshire_TRUE_none
New Hampshire,2019,TRUE,one,286,2,286,2,TRUE,New Hampshire_TRUE_one
New Hampshire,2019,TRUE,two,1136,4,1136,4,TRUE,New Hampshire_TRUE_two
New Jersey,2008,FALSE,none,1927297,21902,1927297,21902,FALSE,New Jersey_FALSE_none
New Jersey,2008,FALSE,one,147749,1449,147749,1449,FALSE,New Jersey_FALSE_one
New Jersey,2008,FALSE,two,503592,4593,503592,4593,FALSE,New Jersey_FALSE_two
New Jersey,2008,TRUE,none,18411,214,18411,214,FALSE,New Jersey_TRUE_none
New Jersey,2008,TRUE,one,2340,21,2340,21,FALSE,New Jersey_TRUE_one
New Jersey,2008,TRUE,two,1839,16,1839,16,FALSE,New Jersey_TRUE_two
New Jersey,2009,FALSE,none,1913070,21282,1913070,21282,FALSE,New Jersey_FALSE_none
New Jersey,2009,FALSE,one,158207,1578,158207,1578,FALSE,New Jersey_FALSE_one
New Jersey,2009,FALSE,two,505958,4796,505958,4796,FALSE,New Jersey_FALSE_two
New Jersey,2009,TRUE,none,21225,227,21225,227,FALSE,New Jersey_TRUE_none
New Jersey,2009,TRUE,one,2531,18,2531,18,FALSE,New Jersey_TRUE_one
New Jersey,2009,TRUE,two,918,10,918,10,FALSE,New Jersey_TRUE_two
New Jersey,2010,FALSE,none,1883932,20935,1883932,20935,FALSE,New Jersey_FALSE_none
New Jersey,2010,FALSE,one,152753,1532,152753,1532,FALSE,New Jersey_FALSE_one
New Jersey,2010,FALSE,two,524811,4985,524811,4985,FALSE,New Jersey_FALSE_two
New Jersey,2010,TRUE,none,21175,243,21175,243,FALSE,New Jersey_TRUE_none
New Jersey,2010,TRUE,one,2779,25,2779,25,FALSE,New Jersey_TRUE_one
New Jersey,2010,TRUE,two,392,5,392,5,FALSE,New Jersey_TRUE_two
New Jersey,2011,FALSE,none,1825156,20291,1825156,20291,FALSE,New Jersey_FALSE_none
New Jersey,2011,FALSE,one,146640,1506,146640,1506,FALSE,New Jersey_FALSE_one
New Jersey,2011,FALSE,two,534966,4949,534966,4949,FALSE,New Jersey_FALSE_two
New Jersey,2011,TRUE,none,16425,198,16425,198,FALSE,New Jersey_TRUE_none
New Jersey,2011,TRUE,one,937,15,937,15,FALSE,New Jersey_TRUE_one
New Jersey,2011,TRUE,two,2378,22,2378,22,FALSE,New Jersey_TRUE_two
New Jersey,2012,FALSE,none,1847688,19994,1847688,19994,FALSE,New Jersey_FALSE_none
New Jersey,2012,FALSE,one,165380,1566,165380,1566,FALSE,New Jersey_FALSE_one
New Jersey,2012,FALSE,two,526123,4871,526123,4871,FALSE,New Jersey_FALSE_two
New Jersey,2012,TRUE,none,19528,225,19528,225,FALSE,New Jersey_TRUE_none
New Jersey,2012,TRUE,one,1443,10,1443,10,FALSE,New Jersey_TRUE_one
New Jersey,2012,TRUE,two,572,8,572,8,FALSE,New Jersey_TRUE_two
New Jersey,2013,FALSE,none,1783465,19981,1783465,19981,FALSE,New Jersey_FALSE_none
New Jersey,2013,FALSE,one,162514,1614,162514,1614,FALSE,New Jersey_FALSE_one
New Jersey,2013,FALSE,two,548556,5078,548556,5078,FALSE,New Jersey_FALSE_two
New Jersey,2013,TRUE,none,26810,300,26810,300,FALSE,New Jersey_TRUE_none
New Jersey,2013,TRUE,one,1495,18,1495,18,FALSE,New Jersey_TRUE_one
New Jersey,2013,TRUE,two,1961,19,1961,19,FALSE,New Jersey_TRUE_two
New Jersey,2014,FALSE,none,1778091,19552,1778091,19552,TRUE,New Jersey_FALSE_none
New Jersey,2014,FALSE,one,163467,1586,163467,1586,TRUE,New Jersey_FALSE_one
New Jersey,2014,FALSE,two,533865,4936,533865,4936,TRUE,New Jersey_FALSE_two
New Jersey,2014,TRUE,none,25719,284,25719,284,TRUE,New Jersey_TRUE_none
New Jersey,2014,TRUE,one,3880,48,3880,48,TRUE,New Jersey_TRUE_one
New Jersey,2014,TRUE,two,1948,22,1948,22,TRUE,New Jersey_TRUE_two
New Jersey,2015,FALSE,none,1751895,19333,1751895,19333,TRUE,New Jersey_FALSE_none
New Jersey,2015,FALSE,one,172853,1650,172853,1650,TRUE,New Jersey_FALSE_one
New Jersey,2015,FALSE,two,543061,5075,543061,5075,TRUE,New Jersey_FALSE_two
New Jersey,2015,TRUE,none,26006,293,26006,293,TRUE,New Jersey_TRUE_none
New Jersey,2015,TRUE,one,3372,32,3372,32,TRUE,New Jersey_TRUE_one
New Jersey,2015,TRUE,two,4106,39,4106,39,TRUE,New Jersey_TRUE_two
New Jersey,2016,FALSE,none,1707011,18917,1707011,18917,TRUE,New Jersey_FALSE_none
New Jersey,2016,FALSE,one,165337,1628,165337,1628,TRUE,New Jersey_FALSE_one
New Jersey,2016,FALSE,two,568749,5047,568749,5047,TRUE,New Jersey_FALSE_two
New Jersey,2016,TRUE,none,25144,289,25144,289,TRUE,New Jersey_TRUE_none
New Jersey,2016,TRUE,one,3207,35,3207,35,TRUE,New Jersey_TRUE_one
New Jersey,2016,TRUE,two,3737,35,3737,35,TRUE,New Jersey_TRUE_two
New Jersey,2017,FALSE,none,1703843,18756,1703843,18756,TRUE,New Jersey_FALSE_none
New Jersey,2017,FALSE,one,180935,1762,180935,1762,TRUE,New Jersey_FALSE_one
New Jersey,2017,FALSE,two,576229,5193,576229,5193,TRUE,New Jersey_FALSE_two
New Jersey,2017,TRUE,none,23984,276,23984,276,TRUE,New Jersey_TRUE_none
New Jersey,2017,TRUE,one,3598,37,3598,37,TRUE,New Jersey_TRUE_one
New Jersey,2017,TRUE,two,2436,27,2436,27,TRUE,New Jersey_TRUE_two
New Jersey,2018,FALSE,none,1664720,18567,1664720,18567,TRUE,New Jersey_FALSE_none
New Jersey,2018,FALSE,one,191178,1802,191178,1802,TRUE,New Jersey_FALSE_one
New Jersey,2018,FALSE,two,587509,5223,587509,5223,TRUE,New Jersey_FALSE_two
New Jersey,2018,TRUE,none,27016,280,27016,280,TRUE,New Jersey_TRUE_none
New Jersey,2018,TRUE,one,4497,46,4497,46,TRUE,New Jersey_TRUE_one
New Jersey,2018,TRUE,two,2622,24,2622,24,TRUE,New Jersey_TRUE_two
New Jersey,2019,FALSE,none,1660356,18761,1660356,18761,TRUE,New Jersey_FALSE_none
New Jersey,2019,FALSE,one,173929,1794,173929,1794,TRUE,New Jersey_FALSE_one
New Jersey,2019,FALSE,two,586513,5265,586513,5265,TRUE,New Jersey_FALSE_two
New Jersey,2019,TRUE,none,26016,298,26016,298,TRUE,New Jersey_TRUE_none
New Jersey,2019,TRUE,one,3171,40,3171,40,TRUE,New Jersey_TRUE_one
New Jersey,2019,TRUE,two,2276,25,2276,25,TRUE,New Jersey_TRUE_two
New Mexico,2008,FALSE,none,507988,5305,507988,5305,FALSE,New Mexico_FALSE_none
New Mexico,2008,FALSE,one,28280,295,28280,295,FALSE,New Mexico_FALSE_one
New Mexico,2008,FALSE,two,35834,303,35834,303,FALSE,New Mexico_FALSE_two
New Mexico,2008,TRUE,none,5476,62,5476,62,FALSE,New Mexico_TRUE_none
New Mexico,2008,TRUE,one,266,2,266,2,FALSE,New Mexico_TRUE_one
New Mexico,2008,TRUE,two,405,2,405,2,FALSE,New Mexico_TRUE_two
New Mexico,2009,FALSE,none,510657,5308,510657,5308,FALSE,New Mexico_FALSE_none
New Mexico,2009,FALSE,one,30677,290,30677,290,FALSE,New Mexico_FALSE_one
New Mexico,2009,FALSE,two,43349,379,43349,379,FALSE,New Mexico_FALSE_two
New Mexico,2009,TRUE,none,6845,72,6845,72,FALSE,New Mexico_TRUE_none
New Mexico,2009,TRUE,one,635,5,635,5,FALSE,New Mexico_TRUE_one
New Mexico,2009,TRUE,two,208,2,208,2,FALSE,New Mexico_TRUE_two
New Mexico,2010,FALSE,none,510147,5271,510147,5271,FALSE,New Mexico_FALSE_none
New Mexico,2010,FALSE,one,36515,322,36515,322,FALSE,New Mexico_FALSE_one
New Mexico,2010,FALSE,two,38472,309,38472,309,FALSE,New Mexico_FALSE_two
New Mexico,2010,TRUE,none,7667,81,7667,81,FALSE,New Mexico_TRUE_none
New Mexico,2010,TRUE,one,521,2,521,2,FALSE,New Mexico_TRUE_one
New Mexico,2010,TRUE,two,0,0,0,0,FALSE,New Mexico_TRUE_two
New Mexico,2011,FALSE,none,508512,5014,508512,5014,FALSE,New Mexico_FALSE_none
New Mexico,2011,FALSE,one,27964,272,27964,272,FALSE,New Mexico_FALSE_one
New Mexico,2011,FALSE,two,44607,361,44607,361,FALSE,New Mexico_FALSE_two
New Mexico,2011,TRUE,none,8715,83,8715,83,FALSE,New Mexico_TRUE_none
New Mexico,2011,TRUE,one,694,6,694,6,FALSE,New Mexico_TRUE_one
New Mexico,2011,TRUE,two,0,0,0,0,FALSE,New Mexico_TRUE_two
New Mexico,2012,FALSE,none,494560,4937,494560,4937,FALSE,New Mexico_FALSE_none
New Mexico,2012,FALSE,one,29693,284,29693,284,FALSE,New Mexico_FALSE_one
New Mexico,2012,FALSE,two,39320,291,39320,291,FALSE,New Mexico_FALSE_two
New Mexico,2012,TRUE,none,10449,98,10449,98,FALSE,New Mexico_TRUE_none
New Mexico,2012,TRUE,one,0,0,0,0,FALSE,New Mexico_TRUE_one
New Mexico,2012,TRUE,two,472,2,472,2,FALSE,New Mexico_TRUE_two
New Mexico,2013,FALSE,none,461513,4840,461513,4840,FALSE,New Mexico_FALSE_none
New Mexico,2013,FALSE,one,34071,311,34071,311,FALSE,New Mexico_FALSE_one
New Mexico,2013,FALSE,two,37971,294,37971,294,FALSE,New Mexico_FALSE_two
New Mexico,2013,TRUE,none,8185,78,8185,78,FALSE,New Mexico_TRUE_none
New Mexico,2013,TRUE,one,283,4,283,4,FALSE,New Mexico_TRUE_one
New Mexico,2013,TRUE,two,0,0,0,0,FALSE,New Mexico_TRUE_two
New Mexico,2014,FALSE,none,469232,4763,469232,4763,TRUE,New Mexico_FALSE_none
New Mexico,2014,FALSE,one,32295,266,32295,266,TRUE,New Mexico_FALSE_one
New Mexico,2014,FALSE,two,43769,326,43769,326,TRUE,New Mexico_FALSE_two
New Mexico,2014,TRUE,none,10432,109,10432,109,TRUE,New Mexico_TRUE_none
New Mexico,2014,TRUE,one,170,2,170,2,TRUE,New Mexico_TRUE_one
New Mexico,2014,TRUE,two,511,2,511,2,TRUE,New Mexico_TRUE_two
New Mexico,2015,FALSE,none,458482,4745,458482,4745,TRUE,New Mexico_FALSE_none
New Mexico,2015,FALSE,one,35053,294,35053,294,TRUE,New Mexico_FALSE_one
New Mexico,2015,FALSE,two,35695,277,35695,277,TRUE,New Mexico_FALSE_two
New Mexico,2015,TRUE,none,11664,111,11664,111,TRUE,New Mexico_TRUE_none
New Mexico,2015,TRUE,one,317,5,317,5,TRUE,New Mexico_TRUE_one
New Mexico,2015,TRUE,two,204,2,204,2,TRUE,New Mexico_TRUE_two
New Mexico,2016,FALSE,none,451621,4524,451621,4524,TRUE,New Mexico_FALSE_none
New Mexico,2016,FALSE,one,34024,306,34024,306,TRUE,New Mexico_FALSE_one
New Mexico,2016,FALSE,two,35824,288,35824,288,TRUE,New Mexico_FALSE_two
New Mexico,2016,TRUE,none,11305,109,11305,109,TRUE,New Mexico_TRUE_none
New Mexico,2016,TRUE,one,310,2,310,2,TRUE,New Mexico_TRUE_one
New Mexico,2016,TRUE,two,0,0,0,0,TRUE,New Mexico_TRUE_two
New Mexico,2017,FALSE,none,444683,4595,444683,4595,TRUE,New Mexico_FALSE_none
New Mexico,2017,FALSE,one,28997,260,28997,260,TRUE,New Mexico_FALSE_one
New Mexico,2017,FALSE,two,36252,277,36252,277,TRUE,New Mexico_FALSE_two
New Mexico,2017,TRUE,none,8851,109,8851,109,TRUE,New Mexico_TRUE_none
New Mexico,2017,TRUE,one,1152,7,1152,7,TRUE,New Mexico_TRUE_one
New Mexico,2017,TRUE,two,0,0,0,0,TRUE,New Mexico_TRUE_two
New Mexico,2018,FALSE,none,452655,4639,452655,4639,TRUE,New Mexico_FALSE_none
New Mexico,2018,FALSE,one,32624,279,32624,279,TRUE,New Mexico_FALSE_one
New Mexico,2018,FALSE,two,35964,261,35964,261,TRUE,New Mexico_FALSE_two
New Mexico,2018,TRUE,none,9923,97,9923,97,TRUE,New Mexico_TRUE_none
New Mexico,2018,TRUE,one,1222,10,1222,10,TRUE,New Mexico_TRUE_one
New Mexico,2018,TRUE,two,0,0,0,0,TRUE,New Mexico_TRUE_two
New Mexico,2019,FALSE,none,433800,4312,433800,4312,TRUE,New Mexico_FALSE_none
New Mexico,2019,FALSE,one,35202,313,35202,313,TRUE,New Mexico_FALSE_one
New Mexico,2019,FALSE,two,28281,227,28281,227,TRUE,New Mexico_FALSE_two
New Mexico,2019,TRUE,none,12717,108,12717,108,TRUE,New Mexico_TRUE_none
New Mexico,2019,TRUE,one,1038,10,1038,10,TRUE,New Mexico_TRUE_one
New Mexico,2019,TRUE,two,65,2,65,2,TRUE,New Mexico_TRUE_two
New York,2008,FALSE,none,3907239,45428,3907239,45428,FALSE,New York_FALSE_none
New York,2008,FALSE,one,310200,2954,310200,2954,FALSE,New York_FALSE_one
New York,2008,FALSE,two,973384,7915,973384,7915,FALSE,New York_FALSE_two
New York,2008,TRUE,none,60740,632,60740,632,FALSE,New York_TRUE_none
New York,2008,TRUE,one,6920,63,6920,63,FALSE,New York_TRUE_one
New York,2008,TRUE,two,5122,43,5122,43,FALSE,New York_TRUE_two
New York,2009,FALSE,none,3939517,45340,3939517,45340,FALSE,New York_FALSE_none
New York,2009,FALSE,one,337558,3095,337558,3095,FALSE,New York_FALSE_one
New York,2009,FALSE,two,969222,8096,969222,8096,FALSE,New York_FALSE_two
New York,2009,TRUE,none,57539,609,57539,609,FALSE,New York_TRUE_none
New York,2009,TRUE,one,5997,66,5997,66,FALSE,New York_TRUE_one
New York,2009,TRUE,two,2742,28,2742,28,FALSE,New York_TRUE_two
New York,2010,FALSE,none,3861174,44062,3861174,44062,FALSE,New York_FALSE_none
New York,2010,FALSE,one,325197,3069,325197,3069,FALSE,New York_FALSE_one
New York,2010,FALSE,two,1030794,8725,1030794,8725,FALSE,New York_FALSE_two
New York,2010,TRUE,none,55424,618,55424,618,FALSE,New York_TRUE_none
New York,2010,TRUE,one,7492,79,7492,79,FALSE,New York_TRUE_one
New York,2010,TRUE,two,3951,37,3951,37,FALSE,New York_TRUE_two
New York,2011,FALSE,none,3772775,42896,3772775,42896,FALSE,New York_FALSE_none
New York,2011,FALSE,one,317296,2951,317296,2951,FALSE,New York_FALSE_one
New York,2011,FALSE,two,984494,8826,984494,8826,FALSE,New York_FALSE_two
New York,2011,TRUE,none,52915,552,52915,552,FALSE,New York_TRUE_none
New York,2011,TRUE,one,6935,70,6935,70,FALSE,New York_TRUE_one
New York,2011,TRUE,two,4529,43,4529,43,FALSE,New York_TRUE_two
New York,2012,FALSE,none,3674897,42107,3674897,42107,FALSE,New York_FALSE_none
New York,2012,FALSE,one,333779,3197,333779,3197,FALSE,New York_FALSE_one
New York,2012,FALSE,two,1011860,8999,1011860,8999,FALSE,New York_FALSE_two
New York,2012,TRUE,none,63077,653,63077,653,FALSE,New York_TRUE_none
New York,2012,TRUE,one,8905,67,8905,67,FALSE,New York_TRUE_one
New York,2012,TRUE,two,3671,42,3671,42,FALSE,New York_TRUE_two
New York,2013,FALSE,none,3669934,42780,3669934,42780,FALSE,New York_FALSE_none
New York,2013,FALSE,one,325576,3213,325576,3213,FALSE,New York_FALSE_one
New York,2013,FALSE,two,948753,8559,948753,8559,FALSE,New York_FALSE_two
New York,2013,TRUE,none,69273,758,69273,758,FALSE,New York_TRUE_none
New York,2013,TRUE,one,9727,101,9727,101,FALSE,New York_TRUE_one
New York,2013,TRUE,two,4099,46,4099,46,FALSE,New York_TRUE_two
New York,2014,FALSE,none,3650731,41869,3650731,41869,TRUE,New York_FALSE_none
New York,2014,FALSE,one,347783,3246,347783,3246,TRUE,New York_FALSE_one
New York,2014,FALSE,two,973236,8631,973236,8631,TRUE,New York_FALSE_two
New York,2014,TRUE,none,74553,736,74553,736,TRUE,New York_TRUE_none
New York,2014,TRUE,one,12269,107,12269,107,TRUE,New York_TRUE_one
New York,2014,TRUE,two,7027,60,7027,60,TRUE,New York_TRUE_two
New York,2015,FALSE,none,3519466,40994,3519466,40994,TRUE,New York_FALSE_none
New York,2015,FALSE,one,358950,3499,358950,3499,TRUE,New York_FALSE_one
New York,2015,FALSE,two,988861,8804,988861,8804,TRUE,New York_FALSE_two
New York,2015,TRUE,none,87144,901,87144,901,TRUE,New York_TRUE_none
New York,2015,TRUE,one,11790,121,11790,121,TRUE,New York_TRUE_one
New York,2015,TRUE,two,6169,68,6169,68,TRUE,New York_TRUE_two
New York,2016,FALSE,none,3521847,41069,3521847,41069,TRUE,New York_FALSE_none
New York,2016,FALSE,one,352135,3429,352135,3429,TRUE,New York_FALSE_one
New York,2016,FALSE,two,981305,8728,981305,8728,TRUE,New York_FALSE_two
New York,2016,TRUE,none,74338,786,74338,786,TRUE,New York_TRUE_none
New York,2016,TRUE,one,9795,104,9795,104,TRUE,New York_TRUE_one
New York,2016,TRUE,two,8176,65,8176,65,TRUE,New York_TRUE_two
New York,2017,FALSE,none,3528154,40994,3528154,40994,TRUE,New York_FALSE_none
New York,2017,FALSE,one,379010,3578,379010,3578,TRUE,New York_FALSE_one
New York,2017,FALSE,two,981218,8584,981218,8584,TRUE,New York_FALSE_two
New York,2017,TRUE,none,78600,817,78600,817,TRUE,New York_TRUE_none
New York,2017,TRUE,one,15054,153,15054,153,TRUE,New York_TRUE_one
New York,2017,TRUE,two,6626,72,6626,72,TRUE,New York_TRUE_two
New York,2018,FALSE,none,3527992,40765,3527992,40765,TRUE,New York_FALSE_none
New York,2018,FALSE,one,373774,3563,373774,3563,TRUE,New York_FALSE_one
New York,2018,FALSE,two,979588,8391,979588,8391,TRUE,New York_FALSE_two
New York,2018,TRUE,none,90308,932,90308,932,TRUE,New York_TRUE_none
New York,2018,TRUE,one,13371,138,13371,138,TRUE,New York_TRUE_one
New York,2018,TRUE,two,8209,64,8209,64,TRUE,New York_TRUE_two
New York,2019,FALSE,none,3518464,41189,3518464,41189,TRUE,New York_FALSE_none
New York,2019,FALSE,one,373723,3622,373723,3622,TRUE,New York_FALSE_one
New York,2019,FALSE,two,948291,8250,948291,8250,TRUE,New York_FALSE_two
New York,2019,TRUE,none,79812,815,79812,815,TRUE,New York_TRUE_none
New York,2019,TRUE,one,14815,144,14815,144,TRUE,New York_TRUE_one
New York,2019,TRUE,two,5583,74,5583,74,TRUE,New York_TRUE_two
North Carolina,2008,FALSE,none,2840017,30469,2840017,30469,FALSE,North Carolina_FALSE_none
North Carolina,2008,FALSE,one,90117,941,90117,941,FALSE,North Carolina_FALSE_one
North Carolina,2008,FALSE,two,165239,1453,165239,1453,FALSE,North Carolina_FALSE_two
North Carolina,2008,TRUE,none,25442,278,25442,278,FALSE,North Carolina_TRUE_none
North Carolina,2008,TRUE,one,384,5,384,5,FALSE,North Carolina_TRUE_one
North Carolina,2008,TRUE,two,932,6,932,6,FALSE,North Carolina_TRUE_two
North Carolina,2009,FALSE,none,2805764,30198,2805764,30198,FALSE,North Carolina_FALSE_none
North Carolina,2009,FALSE,one,103305,1035,103305,1035,FALSE,North Carolina_FALSE_one
North Carolina,2009,FALSE,two,173248,1620,173248,1620,FALSE,North Carolina_FALSE_two
North Carolina,2009,TRUE,none,30478,331,30478,331,FALSE,North Carolina_TRUE_none
North Carolina,2009,TRUE,one,678,8,678,8,FALSE,North Carolina_TRUE_one
North Carolina,2009,TRUE,two,367,3,367,3,FALSE,North Carolina_TRUE_two
North Carolina,2010,FALSE,none,2763419,29887,2763419,29887,FALSE,North Carolina_FALSE_none
North Carolina,2010,FALSE,one,93091,959,93091,959,FALSE,North Carolina_FALSE_one
North Carolina,2010,FALSE,two,194775,1625,194775,1625,FALSE,North Carolina_FALSE_two
North Carolina,2010,TRUE,none,25386,273,25386,273,FALSE,North Carolina_TRUE_none
North Carolina,2010,TRUE,one,1347,14,1347,14,FALSE,North Carolina_TRUE_one
North Carolina,2010,TRUE,two,637,6,637,6,FALSE,North Carolina_TRUE_two
North Carolina,2011,FALSE,none,2741164,28248,2741164,28248,FALSE,North Carolina_FALSE_none
North Carolina,2011,FALSE,one,96198,925,96198,925,FALSE,North Carolina_FALSE_one
North Carolina,2011,FALSE,two,174123,1407,174123,1407,FALSE,North Carolina_FALSE_two
North Carolina,2011,TRUE,none,26342,306,26342,306,FALSE,North Carolina_TRUE_none
North Carolina,2011,TRUE,one,990,6,990,6,FALSE,North Carolina_TRUE_one
North Carolina,2011,TRUE,two,260,4,260,4,FALSE,North Carolina_TRUE_two
North Carolina,2012,FALSE,none,2708533,28918,2708533,28918,FALSE,North Carolina_FALSE_none
North Carolina,2012,FALSE,one,106369,1044,106369,1044,FALSE,North Carolina_FALSE_one
North Carolina,2012,FALSE,two,202799,1625,202799,1625,FALSE,North Carolina_FALSE_two
North Carolina,2012,TRUE,none,27789,293,27789,293,FALSE,North Carolina_TRUE_none
North Carolina,2012,TRUE,one,1042,9,1042,9,FALSE,North Carolina_TRUE_one
North Carolina,2012,TRUE,two,137,2,137,2,FALSE,North Carolina_TRUE_two
North Carolina,2013,FALSE,none,2655105,28413,2655105,28413,FALSE,North Carolina_FALSE_none
North Carolina,2013,FALSE,one,107381,1111,107381,1111,FALSE,North Carolina_FALSE_one
North Carolina,2013,FALSE,two,196450,1638,196450,1638,FALSE,North Carolina_FALSE_two
North Carolina,2013,TRUE,none,30217,336,30217,336,FALSE,North Carolina_TRUE_none
North Carolina,2013,TRUE,one,742,10,742,10,FALSE,North Carolina_TRUE_one
North Carolina,2013,TRUE,two,918,6,918,6,FALSE,North Carolina_TRUE_two
North Carolina,2014,FALSE,none,2647916,28028,2647916,28028,TRUE,North Carolina_FALSE_none
North Carolina,2014,FALSE,one,101288,1052,101288,1052,TRUE,North Carolina_FALSE_one
North Carolina,2014,FALSE,two,200966,1641,200966,1641,TRUE,North Carolina_FALSE_two
North Carolina,2014,TRUE,none,36361,394,36361,394,TRUE,North Carolina_TRUE_none
North Carolina,2014,TRUE,one,1226,17,1226,17,TRUE,North Carolina_TRUE_one
North Carolina,2014,TRUE,two,1168,8,1168,8,TRUE,North Carolina_TRUE_two
North Carolina,2015,FALSE,none,2660696,28082,2660696,28082,TRUE,North Carolina_FALSE_none
